title,author,binding,in_stock,category,product_url,price_idr,original_price_idr,discount_percent
Poems & Prayers: Matthew McConaughey's brand new inspirational...,"McConaughey, Matthew",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781035405541/poems-and-prayers-matthew-mcconaughey-s-brand-new-inspirational-book?path=1_12,399600.0,444000.0,10.0
A Tale Unasked,"Nijo, Lady",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780241562468/a-tale-unasked?path=1_12,235000.0,305000.0,23.0
Taylor Swift Is Life: A Superfan's Guide to All Things...,"Perricone, Kathleen",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780760390122/taylor-swift-is-life-a-superfan-s-guide-to-all-things-we-love-about-taylor-swift?path=1_12,49000.0,335000.0,85.0
The Candidate's Dilemma: Anticorruptionism and Money...,"Kramer, Elisabeth A.",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781501764059/the-candidate-s-dilemma-anticorruptionism-and-money-politics-in-indonesian-election-campaigns?path=1_12,48300.0,575000.0,92.0
House of Huawei,"Dou, Eva",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780349146485/house-of-huawei?path=1_12,360000.0,360000.0,0.0
"Finding Chika, mm/Intl",Mitch Albom,Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780063040960/finding-chika-mm-intl?path=1_12,148000.0,148000.0,0.0
Into the Uncut Grass,"Noah, Trevor",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781399821339/into-the-uncut-grass?path=1_12,347400.0,399000.0,13.0
Maybe You Should Talk to Someone,"Gottlieb, Lori",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781913348922/maybe-you-should-talk-to-someone?path=1_12,250000.0,250000.0,0.0
Spare,"Harry, Prince, Duke of Sussex",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780857504791/spare?path=1_12,86000.0,490000.0,82.0
All the Way to the River,"Gilbert, Elizabeth",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781526654588/all-the-way-to-the-river?path=1_12,292500.0,325000.0,10.0
More,"Winter, Molly Roden",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781529940343/more?path=1_12,406000.0,508000.0,20.0
This Book Will Bury Me,"Winstead, Ashley",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781035905041/this-book-will-bury-me?path=1_12,169000.0,218000.0,22.0
"Gossamer Years: Love, Passion and Marriage in Old ...",-,Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9784805316863/gossamer-years-love-passion-and-marriage-in-old-japan-the-intimate-diary-of-a-female-courtier?path=1_12,84000.0,232000.0,64.0
Hope: The Autobiography,Pope Francis,Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780593978771/hope-the-autobiography?path=1_12,215200.0,558000.0,61.0
Less,"Grant, Patrick",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780008663971/less?path=1_12,166600.0,238000.0,30.0
I Want to Die but I Still Want to Eat Tteokbokki,"Sehee, Baek",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781526663658/i-want-to-die-but-i-still-want-to-eat-tteokbokki?path=1_12,268600.0,316000.0,15.0
Normal Schmormal: My Occasionally Helpful Guide to...,"Blaker, Ashley",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780008558147/normal-schmormal-my-occasionally-helpful-guide-to-parenting-kids-with-special-needs?path=1_12,59000.0,239000.0,75.0
The Bookshop Woman,"Hanada, Nanako",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781914240782/the-bookshop-woman?path=1_12,259000.0,259000.0,0.0
HOPE,"Francis, Pope",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780241764107/hope?path=1_12,418600.0,598000.0,30.0
I Survived Capitalism and All I Got Was This Lousy...,"Pendleton, Madeline",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780385549783/i-survived-capitalism-and-all-i-got-was-this-lousy-t-shirt-everything-i-wish-i-never-had-to-learn-about-money?path=1_12,34300.0,398000.0,91.0
Joseph Conrad's Eastern Voyages: Tales of Singapore...,"Burnet, Ian",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781915310309/joseph-conrad-s-eastern-voyages-tales-of-singapore-and-an-east-borneo-river?path=1_12,298000.0,298000.0,0.0
"Mind Over Miles: A Story of Endurance Running, Overcoming...",Hardest Geezer,Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781529945935/mind-over-miles-a-story-of-endurance-running-overcoming-obstacles-and-finding-inner-peace?path=1_12,255000.0,255000.0,0.0
Society of the Snow: The Definitive Account of the...,"Vierci, Pablo",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781408716397/society-of-the-snow-the-definitive-account-of-the-world-s-greatest-survival-story?path=1_12,377000.0,472000.0,20.0
Taylor Swift: Era by Era,"Sullivan, Caroline",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781789296990/taylor-swift-era-by-era?path=1_12,401000.0,401000.0,0.0
Finding My Way,"Yousafzai, Malala",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781399619356/finding-my-way?path=1_12,298000.0,408000.0,27.0
Character Limit,"Conger, Kate",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780593834282/character-limit?path=1_12,89000.0,330000.0,73.0
Source Code,"Gates, Bill",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780241736678/source-code?path=1_12,195300.0,562000.0,65.0
Bringing Up Bébé: One American Mother Discovers ...,"Druckerman, Pamela",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780143122968/bringing-up-b-b-one-american-mother-discovers-the-wisdom-of-french-parenting?path=1_12,326000.0,408000.0,20.0
"The Essential...Taylor Swift: Her Complete, Beautifully...","Young, Caroline",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781917082006/the-essential-taylor-swift-her-complete-beautifully-illustrated-story?path=1_12,386000.0,386000.0,0.0
The World Odyssey of a Balinese Prince,"Pucci, Idanna",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780804852593/the-world-odyssey-of-a-balinese-prince?path=1_12,67000.0,264000.0,75.0
Welcome to Japan's Dark Side: Sensational True Crime...,"McSkyz, Bertrand Puard",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9784805319994/welcome-to-japan-s-dark-side-sensational-true-crime-cases-that-will-shock-you?path=1_12,180000.0,268000.0,33.0
Brief Answers to the Big Questions  A/UK,Stephen Hawking,Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781473695993/brief-answers-to-the-big-questions-a-uk?path=1_12,300000.0,300000.0,0.0
Only God Can Judge Me: The Many Lives of Tupac Shakur...,"Pearlman, Jeff",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780063304574/only-god-can-judge-me-the-many-lives-of-tupac-shakur?path=1_12,697000.0,697000.0,0.0
Ecce Homo,"Nietzsche, Frederich",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781398834484/ecce-homo?path=1_12,162000.0,215000.0,25.0
As Equals: The Oei Women of Java,Yeap Daryl,Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9789811280238/as-equals-the-oei-women-of-java?path=1_12,498000.0,498000.0,0.0
"One in a Millennial: On Friendship, Feelings, Fangirls...","Kennedy, Kate",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781250285126/one-in-a-millennial-on-friendship-feelings-fangirls-and-fitting-in?path=1_12,642000.0,803000.0,20.0
Spare,Prince Harry the Duke of Sussex,Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780593593806/spare?path=1_12,83300.0,490000.0,83.0
Matriarch: Oprah's Book Club: A Memoir,"Knowles, Tina",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780593597408/matriarch-oprah-s-book-club-a-memoir?path=1_12,69300.0,389000.0,82.0
Life Lessons,"Blades, Jay",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781035010110/life-lessons?path=1_12,79000.0,320000.0,75.0
You Will Never Be Me,"Sutanto, Jesse",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780008683764/you-will-never-be-me?path=1_12,106000.0,215000.0,51.0
Trump: The Art of the Deal,"Trump, Donald",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781847943033/trump-the-art-of-the-deal?path=1_12,360000.0,360000.0,0.0
Now That I Have Your Attention: 7 Lessons in Leading...,"Hamilton, Nicolas",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781804191736/now-that-i-have-your-attention-7-lessons-in-leading-a-life-bigger-than-they-expect?path=1_12,62300.0,335000.0,81.0
The Worlds of Hayao Miyazaki: The Influences and Inspiration...,"Rapold, Nicolas",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781836004813/the-worlds-of-hayao-miyazaki-the-influences-and-inspiration-behind-the-iconic-films?path=1_12,625000.0,685000.0,9.0
Homo Criminalis,"Galeotti, Mark",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781529148237/homo-criminalis?path=1_12,307000.0,398000.0,23.0
Meditations,"Aurelius, Marcus",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780008729974/meditations?path=1_12,171000.0,214000.0,20.0
Standing Firm for Indonesia's Democracy,Shiraishi Takashi,Paperback,0,Biographies & Memoirs,http://www.periplus.com/p/9789811281587/standing-firm-for-indonesia-s-democracy?path=1_12,699000.0,699000.0,0.0
Amir Sjarifoeddin: Politics and Truth in Indonesia...,"Mrázek, Rudolf",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781501777462/amir-sjarifoeddin-politics-and-truth-in-indonesia-1907-1948?path=1_12,657300.0,939000.0,30.0
The Poetry of Chuya Nakahara: Japan's Modernist Master...,"Nakahara, Chuya",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9784805318973/the-poetry-of-chuya-nakahara-japan-s-modernist-master-free-bilingual-audio-recordings?path=1_12,418000.0,418000.0,0.0
Learning to Think.,"King, Tracy",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780857527431/learning-to-think?path=1_12,364000.0,455000.0,20.0
10% Happier 10th Anniversary: How I Tamed the Voice...,"Harris, Dan",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780063356474/10-happier-10th-anniversary-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works-a-true?path=1_12,177000.0,305000.0,42.0
Poor Charlie's Almanack: The Essential Wit and Wisdom...,"Munger, Charles T.",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781953953230/poor-charlie-s-almanack-the-essential-wit-and-wisdom-of-charles-t-munger?path=1_12,560000.0,560000.0,0.0
"Ceo, China: The Rise of XI Jinping","Brown, Kerry",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781350430747/ceo-china-the-rise-of-xi-jinping?path=1_12,395000.0,395000.0,0.0
Chop Fry Watch Learn: Fu Pei-Mei and the Making of...,"King, Michelle T.",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781324110484/chop-fry-watch-learn-fu-pei-mei-and-the-making-of-modern-chinese-food?path=1_12,125300.0,359000.0,65.0
Everyone in the Group Chat Dies,"Chilton, L.M.",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781837930319/everyone-in-the-group-chat-dies?path=1_12,267000.0,267000.0,0.0
We Are Free to Change the World,"Stonebridge, Lyndsey",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781787332522/we-are-free-to-change-the-world?path=1_12,196000.0,429000.0,54.0
"The Book of James: The Power, Politics, and Passion...","Babb, Valerie",Hardcover,0,Biographies & Memoirs,http://www.periplus.com/p/9781541702042/the-book-of-james-the-power-politics-and-passion-of-lebron?path=1_12,515000.0,644000.0,20.0
World Football Records 2025,"Radnedge, Keir",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781802798616/world-football-records-2025?path=1_12,418000.0,418000.0,0.0
Oppenheimer: The Official Screenplay,"Nolan, Christopher",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780571381319/oppenheimer-the-official-screenplay?path=1_12,308000.0,385000.0,20.0
The Illustrated Book of Japanese Haiku: A Journey ...,-,Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9784805318072/the-illustrated-book-of-japanese-haiku-a-journey-through-the-seasons-with-japan-s-best-loved-poets-free-online-audio?path=1_12,174000.0,320000.0,46.0
A Beginner's Guide to Japanese Haiku: Major Works ...,"Wilson, William Scott",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9784805316870/a-beginner-s-guide-to-japanese-haiku-major-works-by-japan-s-best-loved-poets-from-basho-and-issa-to-ryokan-and-santoka-with-works-by-six-women-poe?path=1_12,219000.0,258000.0,15.0
Autobiography of a Yogi: Timeless Wisdom Distilled...,"Yogananda, Paramahansa",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781399821520/autobiography-of-a-yogi-timeless-wisdom-distilled?path=1_12,359000.0,359000.0,0.0
How to Lose a Country: The 7 Steps from Democracy ...,"Temelkuran, Ece",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781837263073/how-to-lose-a-country-the-7-steps-from-democracy-to-fascism?path=1_12,294000.0,294000.0,0.0
Sergey Brin and Larry Page,"McNab, Chris",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781398822702/sergey-brin-and-larry-page?path=1_12,34300.0,199000.0,83.0
Voice for the Voiceless,"Dalai Lama, His Holiness the",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780008743772/voice-for-the-voiceless?path=1_12,118300.0,336000.0,65.0
Discipline and Punish,"Foucault, Michel",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780241386019/discipline-and-punish?path=1_12,291000.0,291000.0,0.0
Beyond the Wand,"Felton, Tom",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781529149432/beyond-the-wand?path=1_12,401000.0,401000.0,0.0
The Glass Islands: A Year in Lombok,"Heyward, Mark",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781915310163/the-glass-islands-a-year-in-lombok?path=1_12,258000.0,258000.0,0.0
"The Maps We Carry : Psychedelics, Trauma and Our New...","Cartwright, Rose",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780008591922/the-maps-we-carry-psychedelics-trauma-and-our-new-path-to-mental-health?path=1_12,224000.0,224000.0,0.0
Going Infinite,"Lewis, Michael",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781802063516/going-infinite?path=1_12,83300.0,232000.0,64.0
The Book of Taylor: 50 Reasons Taylor Swift Rules ...,"Oliver, Billie",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781923049499/the-book-of-taylor-50-reasons-taylor-swift-rules-the-world?path=1_12,69000.0,295000.0,77.0
Fahrenheit-182,"Hoppus, Mark",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781408724569/fahrenheit-182?path=1_12,373000.0,379000.0,2.0
The Rise : Kobe Bryant and the Pursuit of Immortality...,"Sielski, Mike",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781529096064/the-rise-kobe-bryant-and-the-pursuit-of-immortality?path=1_12,278000.0,278000.0,0.0
Beyond the Story,"Kang, Myeongseok",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781035031542/beyond-the-story?path=1_12,985000.0,985000.0,0.0
What I Talk About When I Talk About Running: A Memoir...,"Murakami, Haruki",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780307473394/what-i-talk-about-when-i-talk-about-running-a-memoir?path=1_12,175000.0,175000.0,0.0
Man's Search For Meaning,"Frankl, Viktor E",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781844132393/man-s-search-for-meaning?path=1_12,235000.0,294000.0,20.0
The Climate Book: The Facts and the Solutions,"Thunberg, Greta",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780593492321/the-climate-book-the-facts-and-the-solutions?path=1_12,343000.0,429000.0,20.0
Selfish: Step Into a Journey of Self-Discovery to ...,"Szostak, Stephanie",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781637588895/selfish-step-into-a-journey-of-self-discovery-to-revive-confidence-joy-and-meaning?path=1_12,348000.0,348000.0,0.0
The Little Guide to Harry Styles: The New King of ...,Oh,Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781800696198/the-little-guide-to-harry-styles-the-new-king-of-pop?path=1_12,27300.0,145000.0,81.0
Confessions,Augustine,Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780140441147/confessions?path=1_12,235000.0,294000.0,20.0
From Here to the Great Unknown: Oprah's Book Club: ...,"Presley, Lisa Marie",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780593733875/from-here-to-the-great-unknown-oprah-s-book-club-a-memoir?path=1_12,62300.0,338000.0,82.0
"Battle for the Bird: Jack Dorsey, Elon Musk, and the...","Wagner, Kurt",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781668017357/battle-for-the-bird-jack-dorsey-elon-musk-and-the-44-billion-fight-for-twitter-s-soul?path=1_12,69000.0,512000.0,87.0
Baddest Man,"Kriegal, Mark",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781529958959/baddest-man?path=1_12,348500.0,410000.0,15.0
Silent Coup: How Corporations Overthrew Democracy,"Provost, Claire",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781350464568/silent-coup-how-corporations-overthrew-democracy?path=1_12,406000.0,406000.0,0.0
Greenlights,"McConaughey, Matthew",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780593139134/greenlights?path=1_12,538000.0,538000.0,0.0
Bts: A Graphic Biography,"Zambello, Filippo",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781836001041/bts-a-graphic-biography?path=1_12,62300.0,335000.0,81.0
Adelaide,"Wheeler, Genevieve",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781035912742/adelaide?path=1_12,267000.0,267000.0,0.0
The Showman : The Inside Story That Made a War Leader...,"Shuster, Simon",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780008599188/the-showman-the-inside-story-that-made-a-war-leader-of-volodymyr-zelensky?path=1_12,364000.0,455000.0,20.0
"Our Green Change: A Journey to Green School, Bali & ...","Radice, Sandra",Paperback,0,Biographies & Memoirs,http://www.periplus.com/p/9781922850645/our-green-change-a-journey-to-green-school-bali-and-beyond?path=1_12,285000.0,285000.0,0.0
Greetings from Jakarta: Postcards of A Capital 1900...,"Merrillees, Scott",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9789793780887/greetings-from-jakarta-postcards-of-a-capital-1900-1950?path=1_12,350000.0,650000.0,46.0
Not All Heroes Wear Capes: The Incredible Story of...,"Lancaster, Jono",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781529149357/not-all-heroes-wear-capes-the-incredible-story-of-how-one-young-man-found-happiness-by-embracing-his-differences?path=1_12,364000.0,455000.0,20.0
Tears Become Rain: Stories of Transformation and Healing...,-,Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781952692628/tears-become-rain-stories-of-transformation-and-healing-inspired-by-thich-nhat-hanh?path=1_12,385000.0,482000.0,20.0
The Hard Sell : Crime and Punishment at an Opioid ...,"Hughes, Evan",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781035017898/the-hard-sell-crime-and-punishment-at-an-opioid-startup?path=1_12,235000.0,294000.0,20.0
Is This Ok?: One Woman's Search for Connection Online...,"Gibsone, Harriet",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781035000999/is-this-ok-one-woman-s-search-for-connection-online?path=1_12,364000.0,455000.0,20.0
The Last Politician: Inside Joe Biden's White House...,"Foer, Franklin",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781101981146/the-last-politician-inside-joe-biden-s-white-house-and-the-struggle-for-america-s-future?path=1_12,49000.0,432000.0,89.0
The Red Emperor : Xi Jinping and His New China,"Sheridan, Michael",Paperback,0,Biographies & Memoirs,http://www.periplus.com/p/9781035413485/the-red-emperor-xi-jinping-and-his-new-china?path=1_12,358000.0,358000.0,0.0
They All Came to Barneys: A Personal History of the...,"Pressman, Gene",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9780593654798/they-all-came-to-barneys-a-personal-history-of-the-world-s-greatest-store?path=1_12,281000.0,548000.0,49.0
